YEAR,ROUND,TEAM1,TEAM1SEED,TEAM1REC,TEAM1RPI,TEAM1TOP50,TEAM1SCORE,TEAM2,TEAM2SEED,TEAM2REC,TEAM2RPI,TEAM2TOP50,TEAM2SCORE,WINNINGTEAM
2004,4,xavier,7,0.703,27,0.643,63,duke,1,0.838,1,0.722,66,1
2004,4,alabama,8,0.606,16,0.333,71,connecticut,2,0.846,2,0.727,87,1
2004,4,connecticut,2,0.846,2,0.727,87,alabama,8,0.606,16,0.333,71,0
2004,5,georgiatech,3,0.737,7,0.632,67,oklahomast,2,0.882,5,0.786,65,0
2004,5,oklahomast,2,0.882,5,0.786,65,georgiatech,3,0.737,7,0.632,67,1
2004,5,duke,1,0.838,1,0.722,78,connecticut,2,0.846,2,0.727,79,1
2004,5,connecticut,2,0.846,2,0.727,79,duke,1,0.838,1,0.722,78,0
2004,6,georgiatech,3,0.737,7,0.632,73,connecticut,2,0.846,2,0.727,82,1
2004,6,connecticut,2,0.846,2,0.727,82,georgiatech,3,0.737,7,0.632,73,0
2005,1,illinois,1,0.969,2,0.923,67,fairleighdickinson,16,0.613,170,0.0,55,0
2005,1,fairleighdickinson,16,0.613,170,0.0,55,illinois,1,0.969,2,0.923,67,1
2005,1,oklahomast,2,0.786,7,0.583,63,southeasternla,15,0.692,129,0.0,50,0
2005,1,southeasternla,15,0.692,129,0.0,50,oklahomast,2,0.786,7,0.583,63,1
2005,1,arizona,3,0.818,9,0.6,66,utahst,14,0.774,51,0.5,53,0
2005,1,utahst,14,0.774,51,0.5,53,arizona,3,0.818,9,0.6,66,1
2005,1,bostoncollege,4,0.857,10,0.667,85,penn,13,0.714,54,0.0,65,0
2005,1,penn,13,0.714,54,0.0,65,bostoncollege,4,0.857,10,0.667,85,1
2005,1,alabama,5,0.767,16,0.455,73,wismilwaukee,12,0.815,58,0.0,83,1
2005,1,wismilwaukee,12,0.815,58,0.0,83,alabama,5,0.767,16,0.455,73,0
2005,1,lsu,6,0.69,25,0.545,68,uab,11,0.677,49,0.0,82,1
2005,1,uab,11,0.677,49,0.0,82,lsu,6,0.69,25,0.545,68,0
2005,1,southernill,7,0.781,18,0.625,65,stmaryscal,10,0.742,31,0.25,56,0
2005,1,stmaryscal,10,0.742,31,0.25,56,southernill,7,0.781,18,0.625,65,1
2005,1,texas,8,0.655,36,0.333,57,nevada,9,0.793,33,0.4,61,1
2005,1,nevada,9,0.793,33,0.4,61,texas,8,0.655,36,0.333,57,0
2005,1,washington,1,0.839,3,0.667,88,montana,16,0.571,158,0.0,77,0
2005,1,montana,16,0.571,158,0.0,77,washington,1,0.839,3,0.667,88,1
2005,1,wakeforest,2,0.839,6,0.667,70,chattanooga,15,0.63,134,0.0,54,0
2005,1,chattanooga,15,0.63,134,0.0,54,wakeforest,2,0.839,6,0.667,70,1
2005,1,gonzaga,3,0.862,11,0.714,74,winthrop,14,0.828,82,0.0,64,0
2005,1,winthrop,14,0.828,82,0.0,64,gonzaga,3,0.862,11,0.714,74,1
2005,1,louisville,4,0.871,12,0.778,68,lalafayette,13,0.655,47,0.25,62,0
2005,1,lalafayette,13,0.655,47,0.25,62,louisville,4,0.871,12,0.778,68,1
2005,1,georgiatech,5,0.655,27,0.222,80,georgewashington,12,0.759,59,0.333,68,0
2005,1,georgewashington,12,0.759,59,0.333,68,georgiatech,5,0.655,27,0.222,80,1
2005,1,texastech,6,0.69,28,0.417,78,ucla,11,0.643,43,0.125,66,0
2005,1,ucla,11,0.643,43,0.125,66,texastech,6,0.69,28,0.417,78,1
2005,1,westvirginia,7,0.677,34,0.455,63,creighton,10,0.697,44,0.75,61,0
2005,1,creighton,10,0.697,44,0.75,61,westvirginia,7,0.677,34,0.455,63,1
2005,1,pacific,8,0.897,22,0.667,79,pittsburgh,9,0.714,38,0.444,71,0
2005,1,pittsburgh,9,0.714,38,0.444,71,pacific,8,0.897,22,0.667,79,1
2005,1,northcarolina,1,0.871,4,0.667,96,oakland,16,0.379,192,0.0,68,0
2005,1,oakland,16,0.379,192,0.0,68,northcarolina,1,0.871,4,0.667,96,1
2005,1,connecticut,2,0.759,14,0.545,77,ucf,15,0.724,108,0.0,71,0
2005,1,ucf,15,0.724,108,0.0,71,connecticut,2,0.759,14,0.545,77,1
2005,1,kansas,3,0.793,1,0.667,63,bucknell,14,0.71,64,0.5,64,1
2005,1,bucknell,14,0.71,64,0.5,64,kansas,3,0.793,1,0.667,63,0
2005,1,florida,4,0.759,21,0.556,67,ohio,13,0.677,48,0.833,62,0
2005,1,ohio,13,0.677,48,0.833,62,florida,4,0.759,21,0.556,67,1
2005,1,villanova,5,0.759,15,0.556,55,newmexico,12,0.806,67,0.5,47,0
2005,1,newmexico,12,0.806,67,0.5,47,villanova,5,0.759,15,0.556,55,1
2005,1,wisconsin,6,0.759,13,0.583,57,northerniowa,11,0.667,37,0.25,52,0
2005,1,northerniowa,11,0.667,37,0.25,52,wisconsin,6,0.759,13,0.583,57,1
2005,1,charlotte,7,0.75,30,0.5,63,northcarolinast,10,0.594,63,0.333,75,1
2005,1,northcarolinast,10,0.594,63,0.333,75,charlotte,7,0.75,30,0.5,63,0
2005,1,minnesota,8,0.677,41,0.364,53,iowast,9,0.621,62,0.444,64,1
2005,1,iowast,9,0.621,62,0.444,64,minnesota,8,0.677,41,0.364,53,0
2005,1,duke,1,0.828,5,0.778,63,delawarest,16,0.594,130,0.0,46,0
2005,1,delawarest,16,0.594,130,0.0,46,duke,1,0.828,5,0.778,63,1
2005,1,kentucky,2,0.862,8,0.6,72,easternky,15,0.704,119,0.0,64,0
2005,1,easternky,15,0.704,119,0.0,64,kentucky,2,0.862,8,0.6,72,1
2005,1,oklahoma,3,0.774,17,0.583,84,niagara,14,0.69,94,0.0,67,0
2005,1,niagara,14,0.69,94,0.0,67,oklahoma,3,0.774,17,0.583,84,1
2005,1,syracuse,4,0.818,19,0.455,57,vermont,13,0.8,26,0.0,60,1
2005,1,vermont,13,0.8,26,0.0,60,syracuse,4,0.818,19,0.455,57,0
2005,1,michiganst,5,0.786,20,0.636,89,olddominion,12,0.844,35,0.0,81,0
2005,1,olddominion,12,0.844,35,0.0,81,michiganst,5,0.786,20,0.636,89,1
2005,1,utah,6,0.833,23,0.333,60,utep,11,0.781,32,0.2,54,0
2005,1,utep,11,0.781,32,0.2,54,utah,6,0.833,23,0.333,60,1
2005,1,cincinnati,7,0.774,24,0.444,76,iowa,10,0.656,42,0.467,64,0
2005,1,iowa,10,0.656,42,0.467,64,cincinnati,7,0.774,24,0.444,76,1
2005,1,stanford,8,0.6,39,0.444,70,mississippist,9,0.688,29,0.2,93,1
2005,1,mississippist,9,0.688,29,0.2,93,stanford,8,0.6,39,0.444,70,0
2005,2,illinois,1,0.969,2,0.923,71,nevada,9,0.793,33,0.4,59,0
2005,2,nevada,9,0.793,33,0.4,59,illinois,1,0.969,2,0.923,71,1
2005,2,oklahomast,2,0.786,7,0.583,85,southernill,7,0.781,18,0.625,77,0
2005,2,southernill,7,0.781,18,0.625,77,oklahomast,2,0.786,7,0.583,85,1
2005,2,arizona,3,0.818,9,0.6,85,uab,11,0.677,49,0.0,63,0
2005,2,uab,11,0.677,49,0.0,63,arizona,3,0.818,9,0.6,85,1
2005,2,bostoncollege,4,0.857,10,0.667,75,wismilwaukee,12,0.815,58,0.0,83,1
2005,2,wismilwaukee,12,0.815,58,0.0,83,bostoncollege,4,0.857,10,0.667,75,0
2005,2,washington,1,0.839,3,0.667,97,pacific,8,0.897,22,0.667,79,0
2005,2,pacific,8,0.897,22,0.667,79,washington,1,0.839,3,0.667,97,1
2005,2,wakeforest,2,0.839,6,0.667,105,westvirginia,7,0.677,34,0.455,111,1
2005,2,westvirginia,7,0.677,34,0.455,111,wakeforest,2,0.839,6,0.667,105,0
2005,2,gonzaga,3,0.862,11,0.714,69,texastech,6,0.69,28,0.417,71,1
2005,2,texastech,6,0.69,28,0.417,71,gonzaga,3,0.862,11,0.714,69,0
2005,2,louisville,4,0.871,12,0.778,76,georgiatech,5,0.655,27,0.222,54,0
2005,2,georgiatech,5,0.655,27,0.222,54,louisville,4,0.871,12,0.778,76,1
2005,2,northcarolina,1,0.871,4,0.667,92,iowast,9,0.621,62,0.444,65,0
2005,2,iowast,9,0.621,62,0.444,65,northcarolina,1,0.871,4,0.667,92,1
2005,2,connecticut,2,0.759,14,0.545,62,northcarolinast,10,0.594,63,0.333,65,1
2005,2,northcarolinast,10,0.594,63,0.333,65,connecticut,2,0.759,14,0.545,62,0
2005,2,bucknell,14,0.71,64,0.5,62,wisconsin,6,0.759,13,0.583,71,1
2005,2,wisconsin,6,0.759,13,0.583,71,bucknell,14,0.71,64,0.5,62,0
2005,2,florida,4,0.759,21,0.556,65,villanova,5,0.759,15,0.556,76,1
2005,2,villanova,5,0.759,15,0.556,76,florida,4,0.759,21,0.556,65,0
2005,2,duke,1,0.828,5,0.778,63,mississippist,9,0.688,29,0.2,55,0
2005,2,mississippist,9,0.688,29,0.2,55,duke,1,0.828,5,0.778,63,1
2005,2,kentucky,2,0.862,8,0.6,69,cincinnati,7,0.774,24,0.444,60,0
2005,2,cincinnati,7,0.774,24,0.444,60,kentucky,2,0.862,8,0.6,69,1
2005,2,oklahoma,3,0.774,17,0.583,58,utah,6,0.833,23,0.333,67,1
2005,2,utah,6,0.833,23,0.333,67,oklahoma,3,0.774,17,0.583,58,0
2005,2,vermont,13,0.8,26,0.0,61,michiganst,5,0.786,20,0.636,72,1
2005,2,michiganst,5,0.786,20,0.636,72,vermont,13,0.8,26,0.0,61,0
2005,3,illinois,1,0.969,2,0.923,77,wismilwaukee,12,0.815,58,0.0,63,0
2005,3,wismilwaukee,12,0.815,58,0.0,63,illinois,1,0.969,2,0.923,77,1
2005,3,oklahomast,2,0.786,7,0.583,78,arizona,3,0.818,9,0.6,79,1
2005,3,arizona,3,0.818,9,0.6,79,oklahomast,2,0.786,7,0.583,78,0
2005,3,washington,1,0.839,3,0.667,79,louisville,4,0.871,12,0.778,93,1
2005,3,louisville,4,0.871,12,0.778,93,washington,1,0.839,3,0.667,79,0
2005,3,westvirginia,7,0.677,34,0.455,65,texastech,6,0.69,28,0.417,60,0
2005,3,texastech,6,0.69,28,0.417,60,westvirginia,7,0.677,34,0.455,65,1
2005,3,northcarolina,1,0.871,4,0.667,67,villanova,5,0.759,15,0.556,66,0
2005,3,villanova,5,0.759,15,0.556,66,northcarolina,1,0.871,4,0.667,67,1
2005,3,northcarolinast,10,0.594,63,0.333,56,wisconsin,6,0.759,13,0.583,65,1
2005,3,wisconsin,6,0.759,13,0.583,65,northcarolinast,10,0.594,63,0.333,56,0
2005,3,duke,1,0.828,5,0.778,68,michiganst,5,0.786,20,0.636,78,1
2005,3,michiganst,5,0.786,20,0.636,78,duke,1,0.828,5,0.778,68,0
2005,3,kentucky,2,0.862,8,0.6,62,utah,6,0.833,23,0.333,52,0
2005,3,utah,6,0.833,23,0.333,52,kentucky,2,0.862,8,0.6,62,1
2005,4,illinois,1,0.969,2,0.923,90,arizona,3,0.818,9,0.6,89,0
2005,4,arizona,3,0.818,9,0.6,89,illinois,1,0.969,2,0.923,90,1
2005,4,louisville,4,0.871,12,0.778,93,westvirginia,7,0.677,34,0.455,85,0
2005,4,westvirginia,7,0.677,34,0.455,85,louisville,4,0.871,12,0.778,93,1
2005,4,northcarolina,1,0.871,4,0.667,88,wisconsin,6,0.759,13,0.583,82,0
2005,4,wisconsin,6,0.759,13,0.583,82,northcarolina,1,0.871,4,0.667,88,1
2005,4,michiganst,5,0.786,20,0.636,94,kentucky,2,0.862,8,0.6,88,0
2005,4,kentucky,2,0.862,8,0.6,88,michiganst,5,0.786,20,0.636,94,1
2005,5,illinois,1,0.969,2,0.923,72,louisville,4,0.871,12,0.778,57,0
2005,5,louisville,4,0.871,12,0.778,57,illinois,1,0.969,2,0.923,72,1
2005,5,northcarolina,1,0.871,4,0.667,87,michiganst,5,0.786,20,0.636,71,0
2005,5,michiganst,5,0.786,20,0.636,71,northcarolina,1,0.871,4,0.667,87,1
2005,6,illinois,1,0.969,2,0.923,70,northcarolina,1,0.871,4,0.667,75,1
2005,6,northcarolina,1,0.871,4,0.667,75,illinois,1,0.969,2,0.923,70,0
2006,1,duke,1,0.909,1,0.818,70,southernu,16,0.613,132,0.0,54,0
2006,1,southernu,16,0.613,132,0.0,54,duke,1,0.909,1,0.818,70,1
2006,1,texas,2,0.818,8,0.615,60,penn,15,0.704,98,0.0,52,0
2006,1,penn,15,0.704,98,0.0,52,texas,2,0.818,8,0.615,60,1
2006,1,iowa,3,0.758,7,0.667,63,northwesternst,14,0.759,60,0.0,64,1
2006,1,northwesternst,14,0.759,60,0.0,64,iowa,3,0.758,7,0.667,63,0
2006,1,lsu,4,0.733,13,0.455,80,iona,13,0.767,63,0.0,64,0
2006,1,iona,13,0.767,63,0.0,64,lsu,4,0.733,13,0.455,80,1
2006,1,syracuse,5,0.676,17,0.438,58,texasam,12,0.724,44,0.167,66,1
2006,1,texasam,12,0.724,44,0.167,66,syracuse,5,0.676,17,0.438,58,0
2006,1,westvirginia,6,0.655,37,0.5,64,southernill,11,0.71,29,0.692,46,0
2006,1,southernill,11,0.71,29,0.692,46,westvirginia,6,0.655,37,0.5,64,1
2006,1,california,7,0.667,52,0.375,52,northcarolinast,10,0.7,51,0.375,58,1
2006,1,northcarolinast,10,0.7,51,0.375,58,california,7,0.667,52,0.375,52,0
2006,1,georgewashington,8,0.929,38,1.0,88,uncwilmington,9,0.781,28,0.5,85,0
2006,1,uncwilmington,9,0.781,28,0.5,85,georgewashington,8,0.929,38,1.0,88,1
2006,1,memphis,1,0.909,4,0.667,94,oralroberts,16,0.645,131,0.0,78,0
2006,1,oralroberts,16,0.645,131,0.0,78,memphis,1,0.909,4,0.667,94,1
2006,1,ucla,2,0.818,9,0.556,78,belmont,15,0.667,115,0.0,44,0
2006,1,belmont,15,0.667,115,0.0,44,ucla,2,0.818,9,0.556,78,1
2006,1,gonzaga,3,0.9,9,0.5,79,xavier,14,0.677,80,0.429,75,0
2006,1,xavier,14,0.677,80,0.429,75,gonzaga,3,0.9,9,0.5,79,1
2006,1,kansas,4,0.774,20,0.444,73,bradley,13,0.667,33,0.538,77,1
2006,1,bradley,13,0.667,33,0.538,77,kansas,4,0.774,20,0.444,73,0
2006,1,pittsburgh,5,0.774,11,0.583,79,kentst,12,0.75,48,0.0,64,0
2006,1,kentst,12,0.75,48,0.0,64,pittsburgh,5,0.774,11,0.583,79,1
2006,1,indiana,6,0.621,34,0.467,87,sandiegost,11,0.733,56,0.5,83,0
2006,1,sandiegost,11,0.733,56,0.5,83,indiana,6,0.621,34,0.467,87,1
2006,1,marquette,7,0.655,31,0.333,85,alabama,10,0.586,57,0.5,90,1
2006,1,alabama,10,0.586,57,0.5,90,marquette,7,0.655,31,0.333,85,0
2006,1,arkansas,8,0.71,45,0.4,55,bucknell,9,0.862,42,0.4,59,1
2006,1,bucknell,9,0.862,42,0.4,59,arkansas,8,0.71,45,0.4,55,0
2006,1,connecticut,1,0.9,3,0.8,72,albanyny,16,0.677,119,0.0,59,0
2006,1,albanyny,16,0.677,119,0.0,59,connecticut,1,0.9,3,0.8,72,1
2006,1,tennessee,2,0.75,6,0.5,63,winthrop,15,0.75,73,0.5,61,0
2006,1,winthrop,15,0.75,73,0.5,61,tennessee,2,0.75,6,0.5,63,1
2006,1,northcarolina,3,0.759,12,0.556,69,murrayst,14,0.793,65,0.0,65,0
2006,1,murrayst,14,0.793,65,0.0,65,northcarolina,3,0.759,12,0.556,69,1
2006,1,illinois,4,0.806,14,0.643,78,airforce,13,0.786,50,0.0,69,0
2006,1,airforce,13,0.786,50,0.0,69,illinois,4,0.806,14,0.643,78,1
2006,1,washington,5,0.8,35,0.833,75,utahst,12,0.733,46,0.333,61,0
2006,1,utahst,12,0.733,46,0.333,61,washington,5,0.8,35,0.833,75,1
2006,1,michiganst,6,0.656,18,0.5,65,georgemason,11,0.767,26,0.333,75,1
2006,1,georgemason,11,0.767,26,0.333,75,michiganst,6,0.656,18,0.5,65,0
2006,1,wichitast,7,0.742,27,0.429,86,setonhall,10,0.621,58,0.5,66,0
2006,1,setonhall,10,0.621,58,0.5,66,wichitast,7,0.742,27,0.429,86,1
2006,1,kentucky,8,0.636,41,0.273,69,uab,9,0.793,32,0.333,64,0
2006,1,uab,9,0.793,32,0.333,64,kentucky,8,0.636,41,0.273,69,1
2006,1,villanova,1,0.862,2,0.692,58,monmouth,16,0.562,144,1.0,45,0
2006,1,monmouth,16,0.562,144,1.0,45,villanova,1,0.862,2,0.692,58,1
2006,1,ohiost,2,0.833,5,0.615,70,davidson,15,0.63,94,0.25,62,0
2006,1,davidson,15,0.63,94,0.25,62,ohiost,2,0.833,5,0.615,70,1
2006,1,florida,3,0.818,15,0.667,76,southala,14,0.793,66,0.0,50,0
2006,1,southala,14,0.793,66,0.0,50,florida,3,0.818,15,0.667,76,1
2006,1,bostoncollege,4,0.781,22,0.429,88,pacific,13,0.759,88,0.5,76,0
2006,1,pacific,13,0.759,88,0.5,76,bostoncollege,4,0.781,22,0.429,88,1
2006,1,nevada,5,0.839,19,0.6,79,montana,12,0.778,61,0.0,87,1
2006,1,montana,12,0.778,61,0.0,87,nevada,5,0.839,19,0.6,79,0
2006,1,oklahoma,6,0.714,16,0.429,74,wismilwaukee,11,0.714,53,0.0,82,1
2006,1,wismilwaukee,11,0.714,53,0.0,82,oklahoma,6,0.714,16,0.429,74,0
2006,1,georgetown,7,0.7,36,0.417,54,iowa,10,0.758,7,0.667,49,0
2006,1,iowa,10,0.758,7,0.667,49,georgetown,7,0.7,36,0.417,54,1
2006,1,arizona,8,0.613,23,0.222,94,wisconsin,9,0.633,24,0.462,75,0
2006,1,wisconsin,9,0.633,24,0.462,75,arizona,8,0.613,23,0.222,94,1
2006,2,duke,1,0.909,1,0.818,74,georgewashington,8,0.929,38,1.0,61,0
2006,2,georgewashington,8,0.929,38,1.0,61,duke,1,0.909,1,0.818,74,1
2006,2,texas,2,0.818,8,0.615,75,northcarolinast,10,0.7,51,0.375,54,0
2006,2,northcarolinast,10,0.7,51,0.375,54,texas,2,0.818,8,0.615,75,1
2006,2,northwesternst,14,0.759,60,0.0,54,westvirginia,6,0.655,37,0.5,67,1
2006,2,westvirginia,6,0.655,37,0.5,67,northwesternst,14,0.759,60,0.0,54,0
2006,2,lsu,4,0.733,13,0.455,58,texasam,12,0.724,44,0.167,57,0
2006,2,texasam,12,0.724,44,0.167,57,lsu,4,0.733,13,0.455,58,1
2006,2,memphis,1,0.909,4,0.667,72,bucknell,9,0.862,42,0.4,56,0
2006,2,bucknell,9,0.862,42,0.4,56,memphis,1,0.909,4,0.667,72,1
2006,2,ucla,2,0.818,9,0.556,62,alabama,10,0.586,57,0.5,59,0
2006,2,alabama,10,0.586,57,0.5,59,ucla,2,0.818,9,0.556,62,1
2006,2,gonzaga,3,0.9,9,0.5,90,indiana,6,0.621,34,0.467,80,0
2006,2,indiana,6,0.621,34,0.467,80,gonzaga,3,0.9,9,0.5,90,1
2006,2,bradley,13,0.667,33,0.538,72,pittsburgh,5,0.774,11,0.583,66,0
2006,2,pittsburgh,5,0.774,11,0.583,66,bradley,13,0.667,33,0.538,72,1
2006,2,connecticut,1,0.9,3,0.8,87,kentucky,8,0.636,41,0.273,83,0
2006,2,kentucky,8,0.636,41,0.273,83,connecticut,1,0.9,3,0.8,87,1
2006,2,tennessee,2,0.75,6,0.5,73,wichitast,7,0.742,27,0.429,80,1
2006,2,wichitast,7,0.742,27,0.429,80,tennessee,2,0.75,6,0.5,73,0
2006,2,northcarolina,3,0.759,12,0.556,60,georgemason,11,0.767,26,0.333,65,1
2006,2,georgemason,11,0.767,26,0.333,65,northcarolina,3,0.759,12,0.556,60,0
2006,2,illinois,4,0.806,14,0.643,64,washington,5,0.8,35,0.833,67,1
2006,2,washington,5,0.8,35,0.833,67,illinois,4,0.806,14,0.643,64,0
2006,2,villanova,1,0.862,2,0.692,82,arizona,8,0.613,23,0.222,78,0
2006,2,arizona,8,0.613,23,0.222,78,villanova,1,0.862,2,0.692,82,1
2006,2,ohiost,2,0.833,5,0.615,52,georgetown,7,0.7,36,0.417,70,1
2006,2,georgetown,7,0.7,36,0.417,70,ohiost,2,0.833,5,0.615,52,0
2006,2,florida,3,0.818,15,0.667,82,wismilwaukee,11,0.714,53,0.0,60,0
2006,2,wismilwaukee,11,0.714,53,0.0,60,florida,3,0.818,15,0.667,82,1
2006,2,bostoncollege,4,0.781,22,0.429,69,montana,12,0.778,61,0.0,56,0
2006,2,montana,12,0.778,61,0.0,56,bostoncollege,4,0.781,22,0.429,69,1
2006,3,duke,1,0.909,1,0.818,54,lsu,4,0.733,13,0.455,62,1
2006,3,lsu,4,0.733,13,0.455,62,duke,1,0.909,1,0.818,54,0
2006,3,texas,2,0.818,8,0.615,74,westvirginia,6,0.655,37,0.5,71,0
2006,3,westvirginia,6,0.655,37,0.5,71,texas,2,0.818,8,0.615,74,1
2006,3,memphis,1,0.909,4,0.667,80,bradley,13,0.667,33,0.538,64,0
2006,3,bradley,13,0.667,33,0.538,64,memphis,1,0.909,4,0.667,80,1
2006,3,ucla,2,0.818,9,0.556,73,gonzaga,3,0.9,9,0.5,71,0
2006,3,gonzaga,3,0.9,9,0.5,71,ucla,2,0.818,9,0.556,73,1
2006,3,connecticut,1,0.9,3,0.8,98,washington,5,0.8,35,0.833,92,0
2006,3,washington,5,0.8,35,0.833,92,connecticut,1,0.9,3,0.8,98,1
2006,3,wichitast,7,0.742,27,0.429,55,georgemason,11,0.767,26,0.333,63,1
2006,3,georgemason,11,0.767,26,0.333,63,wichitast,7,0.742,27,0.429,55,0
2006,3,villanova,1,0.862,2,0.692,60,bostoncollege,4,0.781,22,0.429,59,0
2006,3,bostoncollege,4,0.781,22,0.429,59,villanova,1,0.862,2,0.692,60,1
2006,3,georgetown,7,0.7,36,0.417,53,florida,3,0.818,15,0.667,57,1
2006,3,florida,3,0.818,15,0.667,57,georgetown,7,0.7,36,0.417,53,0
2006,4,lsu,4,0.733,13,0.455,70,texas,2,0.818,8,0.615,60,0
2006,4,texas,2,0.818,8,0.615,60,lsu,4,0.733,13,0.455,70,1
2006,4,memphis,1,0.909,4,0.667,45,ucla,2,0.818,9,0.556,50,1
2006,4,ucla,2,0.818,9,0.556,50,memphis,1,0.909,4,0.667,45,0
2006,4,connecticut,1,0.9,3,0.8,84,georgemason,11,0.767,26,0.333,86,1
2006,4,georgemason,11,0.767,26,0.333,86,connecticut,1,0.9,3,0.8,84,0
2006,4,villanova,1,0.862,2,0.692,62,florida,3,0.818,15,0.667,75,1
2006,4,florida,3,0.818,15,0.667,75,villanova,1,0.862,2,0.692,62,0
2006,5,lsu,4,0.733,13,0.455,45,ucla,2,0.818,9,0.556,59,1
2006,5,ucla,2,0.818,9,0.556,59,lsu,4,0.733,13,0.455,45,0
2006,5,georgemason,11,0.767,26,0.333,58,florida,3,0.818,15,0.667,73,1
2006,5,florida,3,0.818,15,0.667,73,georgemason,11,0.767,26,0.333,58,0
2006,6,ucla,2,0.818,9,0.556,57,florida,3,0.818,15,0.667,73,1
2006,6,florida,3,0.818,15,0.667,73,ucla,2,0.818,9,0.556,57,0
2007,1,florida,1,0.875,3,0.765,112,jacksonst,16,0.588,166,0.0,69,0
2007,1,jacksonst,16,0.588,166,0.0,69,florida,1,0.875,3,0.765,112,1
2007,1,wisconsin,2,0.833,8,0.6,76,amcorpuschristi,15,0.774,77,0.0,63,0
2007,1,amcorpuschristi,15,0.774,77,0.0,63,wisconsin,2,0.833,8,0.6,76,1
2007,1,oregon,3,0.784,14,0.615,58,miamifla,14,0.375,157,0.2,56,0
2007,1,miamifla,14,0.375,157,0.2,56,oregon,3,0.784,14,0.615,58,1
2007,1,maryland,4,0.735,16,0.562,82,davidson,13,0.844,49,0.0,70,0
2007,1,davidson,13,0.844,49,0.0,70,maryland,4,0.735,16,0.562,82,1
2007,1,butler,5,0.794,22,0.75,57,olddominion,12,0.727,45,0.333,46,0
2007,1,olddominion,12,0.727,45,0.333,46,butler,5,0.794,22,0.75,57,1
2007,1,notredame,6,0.75,36,0.667,64,winthrop,11,0.833,66,0.375,74,1
2007,1,winthrop,11,0.833,66,0.375,74,notredame,6,0.75,36,0.667,64,0
2007,1,unlv,7,0.806,11,0.556,67,georgiatech,10,0.625,54,0.471,63,0
2007,1,georgiatech,10,0.625,54,0.471,63,unlv,7,0.806,11,0.556,67,1
2007,1,arizona,8,0.645,17,0.312,63,purdue,9,0.647,40,0.417,72,1
2007,1,purdue,9,0.647,40,0.417,72,arizona,8,0.645,17,0.312,63,0
2007,1,kansas,1,0.868,10,0.778,107,niagara,16,0.657,128,0.0,67,0
2007,1,niagara,16,0.657,128,0.0,67,kansas,1,0.868,10,0.778,107,1
2007,1,ucla,2,0.829,2,0.812,70,weberst,15,0.586,141,0.0,42,0
2007,1,weberst,15,0.586,141,0.0,42,ucla,2,0.829,2,0.812,70,1
2007,1,pittsburgh,3,0.784,5,0.562,79,wrightst,14,0.697,71,0.4,58,0
2007,1,wrightst,14,0.697,71,0.4,58,pittsburgh,3,0.784,5,0.562,79,1
2007,1,southernill,4,0.8,9,0.643,61,holycross,13,0.735,65,0.0,51,0
2007,1,holycross,13,0.735,65,0.0,51,southernill,4,0.8,9,0.643,61,1
2007,1,virginiatech,5,0.636,32,0.571,54,illinois,12,0.657,42,0.286,52,0
2007,1,illinois,12,0.657,42,0.286,52,virginiatech,5,0.636,32,0.571,54,1
2007,1,duke,6,0.667,18,0.471,77,vcu,11,0.8,44,0.333,79,1
2007,1,vcu,11,0.8,44,0.333,79,duke,6,0.667,18,0.471,77,0
2007,1,indiana,7,0.656,30,0.357,70,gonzaga,10,0.676,67,0.222,57,0
2007,1,gonzaga,10,0.676,67,0.222,57,indiana,7,0.656,30,0.357,70,1
2007,1,kentucky,8,0.647,13,0.375,67,villanova,9,0.656,19,0.357,58,0
2007,1,villanova,9,0.656,19,0.357,58,kentucky,8,0.647,13,0.375,67,1
2007,1,northcarolina,1,0.816,4,0.778,85,easternky,16,0.613,127,0.0,65,0
2007,1,easternky,16,0.613,127,0.0,65,northcarolina,1,0.816,4,0.778,85,1
2007,1,georgetown,2,0.811,6,0.65,80,belmont,15,0.688,112,0.0,55,0
2007,1,belmont,15,0.688,112,0.0,55,georgetown,2,0.811,6,0.65,80,1
2007,1,washingtonst,3,0.765,25,0.4,70,oralroberts,14,0.667,91,0.2,54,0
2007,1,oralroberts,14,0.667,91,0.2,54,washingtonst,3,0.765,25,0.4,70,1
2007,1,texas,4,0.714,26,0.222,79,newmexicost,13,0.727,70,0.25,67,0
2007,1,newmexicost,13,0.727,70,0.25,67,texas,4,0.714,26,0.222,79,1
2007,1,southerncalifornia,5,0.676,41,0.5,77,arkansas,12,0.6,39,0.5,60,0
2007,1,arkansas,12,0.6,39,0.5,60,southerncalifornia,5,0.676,41,0.5,77,1
2007,1,vanderbilt,6,0.636,35,0.5,77,georgewashington,11,0.719,73,0.2,44,0
2007,1,georgewashington,11,0.719,73,0.2,44,vanderbilt,6,0.636,35,0.5,77,1
2007,1,bostoncollege,7,0.636,31,0.467,84,texastech,10,0.618,61,0.4,75,0
2007,1,texastech,10,0.618,61,0.4,75,bostoncollege,7,0.636,31,0.467,84,1
2007,1,marquette,8,0.697,27,0.462,49,michiganst,9,0.657,24,0.412,61,1
2007,1,michiganst,9,0.657,24,0.412,61,marquette,8,0.697,27,0.462,49,0
2007,1,ohiost,1,0.897,1,0.778,78,centralconnst,16,0.647,144,0.0,57,0
2007,1,centralconnst,16,0.647,144,0.0,57,ohiost,1,0.897,1,0.778,78,1
